"761","CMA","200","Digital Imagery Fundamentals","Examination and studio revel in digital imagery packages consisting of bit-mapped and object-oriented codecs, layout, and image manipulation utilizing such applications as Adobe Photoshop and Illustrator. Emphasis positioned on utilizing the computer as a creative image-generating device in addition to offering foundation know-how of photo design, simple pictures, and instance.","U","None","3"
"762","CMA","201","Graphic Design Essentials","Studio examination and practice of graphic layout; emphasis on static imagery, type, and page format. awareness of synthesizing design and technology to establish a different visible communication impact. The ultimate layout aim is to make the work reachable to a large target audience. Emphasis positioned on the creative use of kind and imagery.","U","None","3"
"763","CMA","202","Web & Social Media Design","Observation and studio enjoy designing visually-driven net and/or social media communications. Emphasis is positioned on the creative use of kind, shade, and imagery inside the introduction of visible verbal exchange solutions for emerging online media","U","Grade of C or better in CMA 200 or CMA 201","3"
"764","CMA","250","Introduction to Arts Management","In this course, college students discover the diverse control facets of nonprofit and earnings-primarily based arts corporations in the USA via readings, guest lecturers, magnificence discussion, and research.","U","None","3"
"765","CMA","300","Experiencing Arts and Ideas","This course introduces the pleasant and acting arts thru attendance at a delegated quantity of exceptional and acting arts and communique events. The path engages students through the breadth and depth of programming with the aid of students, school, and guests out of doors of the study room, and introduces subject-suitable sorts of written and oral communication.","U","None","3"
"766","CMA","396","Global Experience","This course introduces students to the study of another culture through the intensive study of the arts in one or more cities in a country other than the United States. It combines classroom work with on-site travel and studies out of the country. Repeatable for a total of 12 credits. Note: It can be given for three to nine credits depending on the intensity of the field-work. The course is open to all Lake Royal students, but preference will be given to students in the School of Communication, Media, and the Arts.","U","Grade of C or better in ENG 102","3"
"767","CMA","400","Integrated Media Theory and Design","Survey of theories and ideas for information emergent media bureaucracy, focusing on the growing interrelation between the fields of pc science, media art, and media/cultural studies. through a chain of quick fingers-on initiatives, students analyze media layout ideas and discover the social, political, and financial effects of integrated media.","U","None","3"
"768","CMA","401","Artistic Integration and Collaboration","An advent to interdisciplinary endeavors toward a collaborative intention. This course explores how people in various disciplines work together to combine, layout, and execute collaborative work","U","Instructor permission required","3"
"769","CMA","410","Hollywood POV","This course explores careers related to the media manufacturing and entertainment industry and consists of a journey to la, California. students will meet and network with media professionals with information in television and film manufacturing, casting, appearing, and design. students can even tour recording studios, sound stages, and production homes.","U","None","3"
"770","CMA","495","SCMA Capstone Experience","The interdisciplinary nature of diverse programs within the faculty of communique, Media, and the arts (SCMA) creates opportunities for students to broaden a capstone enjoy that doesn't shape right into a traditional pre-defined mission, however, encompasses areas of study that move traditional boundaries. CMA 495 is the culmination of a pupil’s academic experience at Lake Royal University. via submission and approval by the school, a pupil will engage in a challenge that synthesizes the capabilities and understanding gained during their research. the precise nature of the capstone will be decided via the scholar and the faculty marketing consultant.","U","Instructor permission required","3"
"771","CMA","497","Course Assistant","This course gives the possibility to boom the intensity of information in a respective subject and the danger to expand an understanding of the studying method. College students will benefit from a focus on mastering patterns and be uncovered to pedagogy and evaluation techniques.","U","Instructor permission","3"
"772","CMA","498","SCMA Professional Development","This course is designed for students to gain academic credit for internships or professional work executed over the course of their studies at Lake Royal University. SCMA interdisciplinary students will work in a professional position related to their studies during a fall, spring, or summer semester, learning the application of their coursework to professional endeavors.","U","Instructor permission required","3"
"773","CMA","499","SCMA Independent Study","An in-depth look at a topic that crosses disciplines in the college of conversation, Media, and the arts, but isn't protected by using available instructions, requiring the information and mentorship of a college/group of workers member with a specialization in that location.","U","Instructor permission required","3"
"774","CAS","102","CSTEP Seminar 1","This weekly seminar affords instructional and professional development for college students participating in the CSTEP program. It consists of workshops on educational fulfillment, development of expert and research skills, research and professional exploration opportunities, development of an expert portfolio, mentoring and service opportunities, and greater. The CSTEP Seminar 1 is focused on academic and expert improvement for first-12 months college students.","U","None","3"
"775","CAS","198","First Year Signature Course",,"U","None","3"
"776","CAS","202","CSTEP Seminar 2","This weekly seminar provides instructional and professional development for college students collaborating in the CSTEP application. It consists of workshops on academic fulfillment, improvement of professional and studies competencies, studies and career exploration possibilities, development of an expert portfolio, mentoring and carrier possibilities, and more. CSTEP Seminar 2 is focused on academic and professional development for second-yr college students.","U","None","3"
"777","CAS","302","CSTEP Seminar 3","This weekly seminar provides academic and professional improvement for students collaborating in the CSTEP application. It includes workshops on instructional success, development of expert and studies skills, studies and career exploration possibilities, improvement of an expert portfolio, mentoring and service possibilities, and more. The CSTEP Seminar four is focused on academic and professional improvement for third-year college students.","U","None","3"
"778","CAS","399","Independent Study",,"U","Instructor permission required","3"
"779","CAS","402","CSTEP Seminar 4","This weekly seminar affords educational and expert development for students collaborating within the CSTEP application. It includes workshops on educational success, improvement of professional and research competencies, studies and profession exploration possibilities, development of an expert portfolio, mentoring and service possibilities, and greater. The CSTEP Seminar 4 is targeted at instructional and expert improvement for fourth-year college students.","U","None","3"
"780","CSC","101","Tools for Computing","This course addresses using computer systems as trouble fixing and facts processing equipment. students can reap practical literacy with an integrated microcomputer software program package deal, as well as with the use of pc networks as an aid.","U","None","3"
"781","CSC","102","Business Information Systems and Computing Tools","An overview of computer statistics structures in which hardware, software program, techniques, structures, and human resources are explored with regards to their integration and application in the enterprise. information literacy may be careworn. This path affords a top-level view of facts structures and how they offer cost in companies by means of helping organizational (or business) targets.","U","None","3"
"782","CSC","103","Computing Tools & Information Literacy for Educators","An outline of computer data systems wherein hardware, software, techniques, structures, and human assets are explored with regards to their integration and alertness by means of future educators. records literacy for educators may also be stressed.","U","None","3"
"783","CSC","120","Introduction to Programming and Programming Languages","Advent to programming using popular simple with emphasis on based programming. other programming languages are explored and compared with primary for records representation, syntax, and the kind of problems for which they're first-class perfect.","U","None","3"
"784","CSC","212","Principles of Programming","Advent to programming and computation: the ideas and usage of expressions, variables, control structures, functions, compound kinds, classes, gadgets, and that I/O in an excessive-degree programming language, and their roles in imposing programs to resolve not unusual problems.","U","None","3"
"785","CSC","221","Foundations of Computer Science","Formalisms underlying the specification, layout, and analysis of software program, along with propositional and predicate logic, units, members of the family, features, recursive definition and induction, finite state machines, formal languages, Turing machines, and the limits of computability.","U","Grade of C or better in CSC 212 or COG 212","3"
"786","CSC","222","Computer Organization and Programming","A hands-on creation to Boolean algebra, binary arithmetic, good judgment gates, and virtual circuit analysis and layout. Covers combinational and sequential logic, circuit simplification techniques, evaluation, simulation, and layout techniques and tools for laptop systems. This course is taught in studio format and includes a laboratory element.","U","Grade of C or better in CSC 212 or COG 212","3"
"787","CSC","241","Abstract Data Types and Programming Methodology","Modular program layout techniques, consisting of magnificence design, statistics systems, and algorithms for summary records types together with lists, stacks, queues, units, maps, and sorted collections, at the side of the analysis of their time and space bounds.","U","Grade of C or better in CSC 212 or COG 212","3"
"788","CSC","320","Numerical Methods","Programming for the answer of numerical troubles. mistakes evaluation, roots of equations, zeros of polynomials, numerical integration, interpolation, and answers to linear structures of equations could be covered.","U","Grade of C or better in MAT 220 and MAT 230 or MAT 249 and CSC 212 or COG 212","3"
"789","CSC","322","Systems Programming","Computer structures programming, which includes the use of meeting language and occasional-degree subsets of languages such as C; working device calls, library capabilities, and manipulate drift mechanisms; the underlying structure and characteristic of computer and operating systems, such as reminiscence control, I/O, and software execution.","U","Grade of C or better in CSC 241 or COG 241","3"
"790","CSC","332","Cryptology","Creation of the theory and practice of cryptography and cryptanalysis. Theoretical underpinnings of modern cryptosystems will be examined and unproven assumptions exposed. both symmetric- and public-key cryptosystems will be included. applications of cryptography to identification, authentication, and non-repudiation protocols. 0-expertise protocols and oblivious switch. Cryptanalytical attacks. monetary, political, and moral issues raised through sturdy cryptography might be discussed.","U","Grade of C or better in CSC 241 and MAT 215","3"
"791","CSC","333","Privacy, Security, and Cryptology","Exam of cutting-edge technological advances that are believed to permit non-public/relaxed communications and facts garage, and the political, financial, criminal, and philosophical problems engendered by those advances. different technological threats to privateness and safety and our rising data infrastructure can also be covered.","U","Grade of C or better in CSC 241 or ISC 250","3"
"792","CSC","344","Programming Languages","Creation to programming language concepts which include design, syntax, semantics, pragmatics, implementation, and assessment. Presentation of one or more languages from categories along with procedural, purposeful, object-orientated, logic, and concurrent programming paradigms.","U","Grade of C or better in CSC 241 or COG 241 and CSC 221","3"
"793","CSC","350","Computational Linguistics","A computational approach to the study of language. issues in knowledge and producing herbal (or herbal-like) language by using a computer and people. Theories of parsing, meaning, information illustration, and communication, at the side of their mechanical embodiments.","U","Grade of C or better in CSC 241","3"
"794","CSC","365","Data Structures and Algorithms","The design, implementation, and evaluation of statistics structures and algorithms for facts stores, data streams, graphs, and related domains, alongside their use in interactive networked programs.","U","Grade of C or better in CSC 241 or COG 241 and CSC 221","3"
"795","CSC","366","Computational Models of Cognitive Processes","Creation of the computational study of human and system intelligence. discussion of computational fashions, algorithms, and studies in neural processing, imaginative and prescient, memory, getting to know, reasoning, and statistics processing.","U","Grade of C or better in CSC 241 or COG 241","3"
"796","CSC","375","Parallel Computing","The design, implementation, and analysis of concurrent algorithms, protocols, records systems, software additives, and systems, on computer architectures supporting parallelism and synchronization.","U","Grade of C or better in CSC 222 or CSC 322 and CSC 241 or COG 241","3"
"797","CSC","380","Software Engineering","The planning, specification, design, creation, assessment, checking out, shipping, protection, and project control of software structures developed via teams. subjects encompass strategies for growing large software program systems, formal and semiformal languages for specification and design of software, verification, and configuration management strategies.","U","Grade of C or better in CSC 241 or COG 241","3"
"798","CSC","385","Software Quality","Exam of software high-quality standards and problems which includes capability, usability, reliability, safety, protection, maintainability, portability, performance, overall performance, and availability; quality warranty techniques including equivalence elegance generation, systematic derivation of check instances, execution of take a look at instances using appropriate equipment, insurance criteria, department, circumstance, and loop-checking out, in addition to inspections.","U","Grade of C or better in CSC 380","3"
"799","CSC","390","Selected Topics in Computer Science","Study of selected subjects inside the region of computer technology imparting opportunities for the study of fabric no longer covered in contemporary direction services. unique emphasis might be in emerging regions.","U","Instructor permission required","3"
"800","CSC","416","Artificial Intelligence Programming Languages","An advent to programming strategies in Lisp and Prolog. subjects encompass Lisp and Prolog syntax and semantics, simple problem-fixing expertise representation, and logical inference algorithms, and creation to their applications in artificial intelligence.","U","Grade of C or better in CSC 241 or COG 241","3"
"801","CSC","420","Graphical User Interfaces","Fundamental mechanisms and implementation techniques for graphical consumer interfaces; the idea of operation and usage of 1 or greater toolkits; first-class practices for interface layout.","U","Grade of C or better in CSC 241 or COG 241","3"
"802","CSC","430","Topics in Computer Games","Examine of decided on subjects within the place of computer games now not in any other case blanketed from a computer technological know-how angle. subjects encompass records and genres of computer games; human-computer interaction factors of video games; laptop game design; sports production and the business of video games.","U","Grade of C or better in CSC 241 or COG 241","3"
"803","CSC","435","Web Services","Internet services enable computer programs to talk with each other across software program platforms, hardware, and organizational boundaries. This course affords an advent to net service principles, standards, programming, and API layout.","U","Grade of C or better in CSC 241 or COG 241","3"
"804","CSC","436","Software and Safety Requirements Engineering","Software requirements engineering procedures and techniques for elicitation, documentation, and management of herbal language-primarily based requirements, model-based necessities for software program-intensive systems, and safety-vital life cycle issues. subjects consist of forms of requirements and requirements artifacts, modeling of steady necessities in the static-structural, purposeful, and behavioral angle of device description, documenting answer-neutral and solution-oriented necessities, differences among natural language requirements and version-based requirements, and requirements first-rate and ambiguity.","U","Grade of C or better in CSC 380","3"
"805","CSC","444","Compiler Construction","The layout and implementation of programming language compilers acting parsing, analysis of program representations, code era, optimization, and language run-time aid; with applications to related tools which include interpreters, static analyzers, development environments, and digital machines.","U","Grade of C or better in CSC 344","3"
"806","CSC","445","Computer Networks","The layout, analysis, and implementation of layered computer networks and networked packages; inclusive of underlying conversation help, the development and use of network protocols, security, and dispensed systems.","U","Grade of C or better in CSC 241 or COG 241 and CSC 322 or CSC 222","3"
"807","CSC","454","System Simulation and Virtual Worlds","Introduction to simulation, modeling, and problem-fixing techniques; discrete-time and event models; virtual world applications.","U","Grade of C or better in CSC 241 or COG 241","3"
"808","CSC","455","Computer Game Programming","This course examines computer game programming strategies; sport engine structure and utilization; aid and memory models used in video games; sport physics; and game-pleasant artificial intelligence algorithms.","U","Grade of C or better in CSC 241 or COG 241 and MAT 230 or MAT 249 and CSC 322 or CSC 344 or CSC 365 or CSC 380","3"
"809","CSC","459","Data Base Management Systems","Creation to the layout and shape of facts bases; network, hierarchical and relational models; implementation and protection of records base systems.","U","Grade of C or better in CSC 365","3"
"810","CSC","466","Artificial Intelligence and Heuristic Programming","Heuristic versus algorithmic methods using examples such as game-playing programs. A discussion of a list processing language. A survey of the accomplishments in the areas of game playing, theorem proving, pattern recognition, question answering, adaptive systems, music composition, and machine translations of language.","U","Grade of C or better in CSC 416","3"
"811","CSC","470","Computer Graphics","An advent to the algorithms and information systems needed to constitute two and three-dimensional static pics, emphasizing worldwide requirements for representing and manipulating pics.","U","Grade of C or better in CSC 241 or COG 241 and MAT 230","3"
"812","CSC","472","Computational Engineering","In this course, students will learn to show a comprehensive understanding of numerical strategies in the modern engineering environment and apply computational equipment in solving, designing, and modeling electromagnetic/wi-fi systems and additives.","U","Grade of C or better in MAT 210 and MAT 220","3"
"813","CSC","473","Internet of Things (IOT)/Sensors","This course introduces techniques for internet state-of-the-art (IoT). college students will study standards cutting-edge numerous sensors used within the IoT, and design and increase IoT gadgets and structures.","U","Grade of C or better in CSC 380","3"
"814","CSC","480","Software Design","Software layout and improvement method control strategies are relevant to improvement projects regarding multiple groups. topics and activities are dependent on a category-wide semester challenge. The route includes some lecture-primarily based training, however, maximum meetings are committed to planning, trouble decomposition, team role and project undertaking, development, development reporting, progress analysis, high-quality assurance, and work product popularity.","U","Grade of C or better in CSC 380","3"
"815","CSC","482","Software Deployment","An advent to concepts and gear for deploying a big scale software program machine in the cloud using deployment techniques commonly known as improvement Operations or DevOps.","U","Grade of C or better in CSC 380","3"
"816","CSC","490","Selected Topics","Selected topics in Computer Science.","U","Instructor permission required","3"
"817","CSC","495","Software Engineering Project Seminar I","Idea, specification, design, implementation, assessment, and presentation of a software program application or issue; along with side topics in aid of selected tasks.","U","Instructor permission required","3"
"818","CSC","496","Software Engineering Project Seminar II","Improvement of a software program task, generally an extension or follow-up of a CSC 495 venture. This path meets as a seminar at the side of CSC 495 college students. course shape and necessities are in any other case equal to CSC 495.","U","Grade of C or better in CSC 495","3"
"819","CSC","499","Independent Study","Individual study and research below the route of the computer technological know-how workforce on pc applications in the sciences, social sciences, humanities or enterprise.","U","Instructor permission required","3"
"820","CPS","308","Issues and Careers in Human Services","This course is designed for the pupil thinking about a profession in human services. Diffusion of human provider groups/ opportunities can be examined, with emphasis on philosophy, contemporary problems, and expected directions. similarly, an outline of the subject of the human offering, inclusive of history, legal and societal bases, and future traits could be addressed.","U","None","3"
"821","CPS","310","Introduction to Counseling","An evaluation of theoretical procedures to counseling with unique emphasis upon the scale of the counseling procedure, the counselor’s understanding of human conduct, the counselor’s perceptions of self, the customer, and the counseling dating for diverse theoretical systems. A laboratory for training basic counseling talents is part of this publication's training.","U","None","3"
"822","CPS","391","Introduction to Family Systems","The course will address the subsequent troubles: structural evaluation, the circle of relatives rules and roles and their impact on personal development, dysfunctional family patterns, communication, and troubles associated with step own family functioning.","U","None","3"
"823","CPS","392","Introduction to Play Therapy","This course is intended to offer students a top-level view of therapeutic play. it's far intended that students will acquire a theoretical and carried out the know-how of the therapeutic homes of play and the philosophy and capabilities necessary to encompass therapeutic play as a part of professional helping.","U","None","3"
"824","CPS","393","Introduction to Expressive Arts Therapy","In this introductory course, college students will broaden an understanding of how diverse art paperwork can be used and combined in counseling to facilitate connection with the self and others, become aware of and explicit feelings, guide consumer’s strengths, expand resiliency and facilitate change with numerous client populations and with agencies. This direction is largely experiential and students will discover using an expansion of modalities which include artwork, tune, drama, movement, writing, sound, and imagery to experience the Expressive Arts therapy technique, The records, practice, and theories of Expressive Arts remedy could be explored.","U","Grade of C or better in CPS 310","3"
"825","CPS","394","Expressive Arts Therapy: Theory in Process","This course is meant to provide college students knowledge of the implemented theories of Expressive Arts remedy. This magnificence will be in large part experiential, and college students will accumulate a theoretical and carried out the know-how of the therapeutic properties of Expressive Arts therapy This direction will explore working with numerous consumer businesses the usage of artwork, music, psychodrama, motion, writing, sound, and imagery as approaches to promote health and recuperation.","U","Grade of C or better in CPS 310 and 393","3"
"826","CPS","395","Current Topics in CPS","Variable topics in Counseling and mental services.","U","None","3"
"827","CRW","201","Introductory Screenwriting","This writing course explores the screenwriting genre via practical software of various writing strategies, physical games, and organizational concepts, and via critical analysis of expert screenplays, film clips, and pupil work.","U","None","3"
"828","CRW","205","Poetry Writing: Introductory","An introductory course inside the reading and writing of poetry. A premise of this direction is that studying and writing are reciprocal activities. The aim of this direction is to make that reciprocity legible. To that cease, students will learn to examine poetry (their very own, their classmates, and people of posted writers) rhetorically, acquiring vocabularies, two languages nearly; that of poetic exercise and prosody, and that of critique.","U","None","3"
"829","CRW","206","Fiction Writing: Introductory","The primary creation of the bureaucracy and essential concepts of fiction.","U","None","3"
"830","CRW","207","Playwriting: Introductory","This writing course explores the playwriting genre via realistic software of various writing strategies, sports, and organizational concepts, and through essential analysis of theatrical literature and pupil work.","U","None","3"
"831","CRW","208","Creative Nonfiction Writing: Introductory","This course introduces college students to diverse modes of nonfiction writing, enables them to analyze and examine literature in the style, and presents an environment wherein they broaden writing in nonfiction modes.","U","None","3"
"832","CRW","210","Graphic Storytelling: Introductory","An exam of the factors of image storytelling and a way to observe them as strategies in the introduction of photo tales and novels. college students will expand storylines and over the semester will paintings closer to creating their very own lengthy shape photograph testimonies and novels.","U","Grade of C or better in ENG 102","3"
"833","CRW","250","Writing into Culture","A view of a non-Western civilization by intensively examining the records, institutions, financial system, and society surrounding a famous style created through that lifestyle. except seriously analyzing the cultural problems of that society, college students will create original paintings using the classy ideas of that popular style.","U","Grade of C or better in ENG 102","3"
"834","CRW","295","Specialized Studies in Creative Writing: Introduction","An introductory course in specialized creative writing subjects (e.g. Intro to graphic Memoir, Intro to Writing for tv take a seat-Coms).","U","None","3"
"835","CRW","300","Living Writers Series","This course invitations college students to explore the writing method–from introduction to e-book or performance–with publishing writers immersed in their selected genre. we are able to additionally observe the literary, cultural, and political underpinnings essential to the improvement of a cultured within the one's genres.","U","Grade of C or better in ENG 101 or ENG 102","3"
"836","CRW","301","Screenwriting: Intermediate","This intermediate-level writing course builds upon the fundamental standards of screenwriting and makes a specialty of completing the primary half of a full-period screenplay. movies and screenplays with much less conventional plot structure and more experimental methods to storytelling, mainly inside the use of visuals, will acquire greater attention.","U","Grade of C or better in CRW 201","3"
"837","CRW","305","Poetry Writing: Intermediate","Intermediate workshop and seminar within the writing of poetry.","U","Grade of C or better in CRW 205","3"
"838","CRW","306","Fiction Writing: Intermediate","An intermediate degree course inside the writing of fiction.","U","Grade of C or better in CRW 206","3"
"839","CRW","307","Playwriting: Intermediate","This intermediate stage writing course builds at the basic standards of playwriting and focuses on much less conventional plot structure and more experimental tactics to storytelling, particularly in the use of debate.","U","Grade of C or better in CRW 207","3"
"840","CRW","308","Creative Nonfiction Writing: Intermediate","This course is designed to familiarize college students with nonfiction categories not blanketed in CRW 208 via analyzing samples of excellent writing and writing essays and articles of varying lengths in those classes.","U","Grade of C or better in CRW 208","3"
"841","CRW","313","Digital Storytelling","A primary advent to creating a narrative in and for virtual platforms.","U","None","3"
"842","CRW","330","Form and Theory of Genres","An intensive study of a single contemporary genre by examining the history, literary strategies, cultural institutions, and society surrounding the genre. Besides critically examining the cultural issues in society, students will create original work using the aesthetic principles of that genre.","U","None","3"
"843","CRW","355","Literary Citizenship","The course gives possibilities for college students to pursue bold unbiased and collaborative tasks on campus, in our local communities, and online.  those initiatives guide literary organizations, companies, and groups which might be a part of the writing global. tasks include: organizing readings and book-promotional campaigns, interviewing writers, publishing book evaluations, designing writing websites, and getting ready a writer’s CV or resume.","U","Grade of C or better in ENG 102","3"
"844","CRW","395","Specialized Studies in Creative Writing: Intermediate","An intermediate course in specialized creative writing subjects (e.g. image Memoir: Intermediate, tv sit down-Com: Intermediate).","U","Grade of C or better in ENG 102","3"
"845","CRW","396","Creative Writing Pedagogies for Teaching Assistants","This course permits junior and senior innovative Writing majors to become teaching Assistants in CRW training below the supervision of a CRW college member. The route focuses on expertise of CRW coaching pedagogies, presentation, and public speaking; vital wondering; time control, and time table putting and route making plans.","U","Instructor permission required","3"
"846","CRW","399","Independent Study","A complete of only six hours in impartial observation may be credited to the primary in innovative Writing.","U","Instructor permission required","3"
"847","CRW","401","Screenwriting: Advanced","This advanced degree writing course builds upon the intermediate abilities and techniques of CRW 301. college students will awareness of completing a complete-duration screenplay, sprucing it, readying it for manufacturing. precise attention could be given to the commercial enterprise of screenwriting.","U","Grade of C or better in CRW 301","3"
"848","CRW","405","Poetry Writing: Advanced","Seminar and workshop in writing protracted paintings of poetry.","U","Grade of C or better in CRW 305","3"
"849","CRW","406","Fiction Writing: Advanced","A complicated course in the writing of fiction, often taking as its cognizance specific subgenera.","U","Grade of C or better in CRW 306","3"
"850","CRW","407","Playwriting: Advanced","A sophisticated playwriting course that makes a specialty of the use of improvisation and on its ft workshop exploration to transport paintings to the subsequent stage of development.","U","Grade of C or better in CRW 307","3"
"851","CRW","408","Creative Nonfiction Writing: Advanced","Practice inside the writing of innovative nonfiction at the mature and complex degree required for books. The path will even encompass an advent to and reading of modern-day literary nonfiction through professional writers, as well as an exploration of guide methods and professional possibilities in writing.","U","Grade of C or better in CRW 308","3"
"852","CRW","411","Screenwriting Rewrites","College students will immerse themselves inside the craft of re-writing their very own authentic characteristic duration script of 105-120 pages. training can be a mix of workshop, lecture, dialogue and a education for the real world of screenwriting. This course will take a look at precise approaches that scholars can improve their scripts. college students will re-write their script in a step-via-step manner. A finished first draft of a characteristic length screenplay is needed.","U","Grade of C or better in CRW 301","3"
"853","CRJ","101","Introduction to Criminal Justice","An introductory survey of historical, move cultural, and interdisciplinary contributions to understanding the primary principles of justice, norms, deviation and manipulate, and civil and criminal justice systems and tactics.","U","None","3"
"854","CRJ","205","History of Policing in America","This course will have a look at the evolution of the police function in the united states from easy watch groups in early Boston and big apple, to the evolution of complex regulation enforcement businesses. attention may be on the overdue 19th and twentieth-century regulation enforcement. Emphasis can be positioned on the unique police models extraordinary to America.","U","None","3"
"855","CRJ","210","Introduction to Policing","This course provides an introduction to the principle and practice of policing within the U.S. The origins and evolution of policing may be discussed. This course will have a look at law enforcement businesses, their organization, and functions. core police functions, discretion, and civil liability might be addressed. The latest traits and issues in law enforcement will also be covered.","U","Grade of C or better in CRJ 101","3"
"856","CRJ","220","Intro to Courts & Judicial Process","This course presents a creation of the philosophy and process of American crook courts. it'll take a look at the capabilities, systems, and strategies of the trial and appellate courts and take a look at the role and influence of the U.S. excellent courtroom on the administration of justice. it'll give an explanation for the prison actors involved and the one of a kind views every brings to the court method","U","Grade of C or better in CRJ 101","3"
"857","CRJ","230","Introduction to Corrections","This course affords an advent to the principle and exercise of corrections within the US crook justice device. it's going to study the functions and structures of jails and prisons and attention to more than one correctional practices and their results on people and agencies. it'll discover the latest developments in corrections.","U","Grade of C or better in CRJ 101","3"
"858","CRJ","300","Topics in Public Justice","Courses supplied as special topics in Criminal Justice are designed to introduce college students to a spread of different problems and subjects related to the numerous regions described as Public Justice. these problems and topics will range every so often, as those are normally the most modern-day and/or growing troubles inside the field. each unique subject's syllabus will include a detailed description of the precise direction’s topic(s).","U","Grade of C or better in CRJ 101","3"
"859","CRJ","312","The Study of Homicide and Lethal Violence","This course affords an analytic take a look at homicide inside the U.S, with attention paid to exceptional kinds of murder, offenders, victims, and instances.  college students also will apprehend the social effect of homicide, such as influences on victims’ households, in addition to theoretical reasons for why they occur.","U","Grade of C or better in CRJ 101","3"
"860","CRJ","313","The Death Penalty","This course presents a critical examination of capital punishment, inclusive of both the records and modern debates surrounding its use. subjects assessed will include, but no longer be restricted to, racial disparities, moral and ethical arguments related to the loss of life penalty, execution of innocent persons, and global perspectives on the subject.","U","Grade of C or better in CRJ 101","3"
"861","CRJ","325","The Poor and the Courts","This course considers the goal of “identical justice underneath regulation” and the impact of differential wealth on the proper to the due procedure in criminal court.","U","None","3"
"862","CRJ","326","Professional and Ethical Dilemmas in Criminal Justice","This course examines the numerous difficult selections that crook justice specialists make in an environment of competing and conflicting interests.  The selection- making of criminal justice specialists is frequently impacted by means of moral dilemmas.  Emphasis is located on studying moral problems and issues of our justice method in private, social, and criminal justice contexts.","U","None","3"
"863","CRJ","330","Crime and the Media","The course examines the connection between the media, the crook justice machine, and crime in our society. college students will view video clips from instances pertaining to these problems. Dramatic representations of criminal justice problems will function in elegance discussion stimuli.","U","Grade of C or better in CRJ 101","3"
"864","CRJ","333","Crime Theories and Victimization","An exam of the causes of crime and crime victimization and an analysis of competing causes of crime and the effect of crime on crime sufferers. This route attracts views superior by means of a number of numerous fields of inquiry, which includes biology, psychology, sociology, and the political and monetary sciences.","U","Grade of C or better in CRJ 101","3"
"865","CRJ","335","Latinos and the Criminal Justice System","This course examines the interaction of Latinos inside the crook justice gadget.  emerging problems together with racial disparities inside the arrest, conviction, and incarceration of Latinos, and their self-assurance within the criminal justice device might be significantly analyzed.  We will additionally cope with social outcomes and talk about the impact that modern-day law enforcement practices have on people, families, and groups.","U","Grade of C or better in CRJ 101","3"
"866","CRJ","337","Child Abuse and the Legal System","This course will look at the records of society’s response to the issue of toddler maltreatment and the improvement of the criminal structures in reaction to infant abuse and children’s issues. It identifies styles of maltreatment; roles of the specialists worried; investigating reviews of child abuse and neglect; and offerings to the households and youngsters. The route will examine the courts worried about kids’ problems; the usage of expert witnesses; rumor proof; and the rights and duties of youngsters. further to readings and classroom dialogue, multimedia materials will be used and guest audio system may be invited.","U","None","3"
"867","CRJ","340","The Global Nature of Crime and Justice in Puerto Rico","This travel course will embody a wide-cross phase of crook justice troubles which include human rights, violence, drug trafficking, drug abuse, toddler abuse, home violence, and police education in Puerto Rico.  This course will entail Spanish vocabulary terms associated with regulation enforcement in addition to historical and cultural cognizance troubles as they relate to Public Justice.  college students will even do studies and analyze the Commonwealth of Puerto Rico nearby legal guidelines and rules and evaluate people with American legal guidelines.","U","Grade of C or better in CRJ 101 and SPA 10","3"
"868","CRJ","343","Community Policing","This course addresses the history, philosophy, and practice of community policing and explores how it differs from traditional policing fashions. It examines modern-day problems and studies even as analyzing diverse community policing models in the context of cutting-edge crime problems.","U","Grade of C or better in CRJ 101","3"
"869","CRJ","345","Criminal Investigation","This course examines the governmental, monetary, and cultural establishments that create statuses based totally on class, race, and gender to assess their impact on the definitions of crime, the criminal, and justice. subjects encompass research on company crime, racial disparities within the criminal justice process, and feminist criminology.","U","Grade of C or better in CRJ 101","3"
"870","CRJ","347","Crime and Society","This course examines the governmental, monetary, and cultural establishments that create statuses based totally on class, race, and gender to assess their impact on the definitions of crime, the criminal, and justice. subjects encompass research on company crime, racial disparities within the criminal justice process, and feminist criminology.","U","Grade of C or better in CRJ 101","3"
"871","CRJ","348","Criminal Evidence","This course presents coaching in the basic standards of the law of evidence as it's miles applicable in crook lawsuits (trials and hearings), with special emphasis on the regulation of the New York State.","U","Grade of C or better in CRJ 101","3"
"872","CRJ","351","Report Writing in Public Justice","This course explores the wide type of writing styles and techniques applied in public justice occupations: regulation, regulation enforcement, human offerings, probation, and corrections, amongst others. magnificence contributors will plan field visits to location public justice businesses, maintain interviews to ascertain the document writing patterns and requirements in these businesses, and exercise those patterns making use of hypothetical or posted cases.","U","Grade of C or better in CRJ 101","3"
"873","CRJ","355","Wrongful Convictions","This course offers a top-level view of the concept of Wrongful Convictions inside the US crook Justice system. it'll study the causes, effects, and proposed and enacted “solutions” to those issues. The diverse actors liable for wrongful convictions and reforms are mentioned.","U","Grade of C or better in CRJ 101","3"
